"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-1.98585184804995,9.66397672052022,5.00405742906151,5.32689870678838,1.86259872605878,-1.23187290305017,7.51698258201632,9.7100954358933,8.86061769902321,10.5531132136792
1.24411735480173,4.02255227506291,2.44274463782722,5.13943698940211,2.98221958321772,6.24146666574392,5.7257104478124,9.03520357383841,9.65259565353375,8.15361142885812
-1.57228074327865,5.55341195879896,4.15942012723639,4.87261956655216,8.35979680177103,1.25523093795293,9.34055278860832,8.16600204485146,7.86460071223074,10.0443460550867
-1.30437213704099,1.46724046517081,2.09903313563085,4.34916262188188,4.05198255487479,9.24129767891198,5.35105991284332,6.70410013245875,9.52442291560399,11.1135440394401
0.122362414501902,3.746849360226,1.31993654511956,2.8714400751998,5.93243500808862,4.53891353152624,9.82835480636698,8.15622837334102,8.6495540057441,9.7976623026042
NA,-1.41821424475536,0.693407298913882,4.38397955232816,8.12722142231832,9.98376849741936,8.57507667149353,6.29168563564063,7.04307084822971,10.406846313809
0.643940077921356,2.86783329966219,3.48152396987121,6.05842812665013,3.38714792374071,4.40390638035267,5.3594548218641,7.02427388993825,9.91932399864402,10.6605709060889
2.94726561720706,-1.57949723194178,1.56867211574896,2.11077408601312,1.44847750954655,7.05655164325427,4.82533651683072,5.56041111575145,12.227768810492,8.76119899577236
-0.532999558610971,1.61831439551721,3.15790143234481,7.7377174190922,6.87441206199329,5.9401349878525,6.96205972552655,8.98304778610832,8.14756240597561,11.2091951132218
-0.477981075607879,4.16727014787237,4.00785381206688,4.8779184330494,7.03006114394137,5.98029993388956,7.72667050680952,8.74257918884187,7.83491904062753,11.8348205522926
0.861815293642713,5.11250753251485,3.43895043214731,3.33804242580972,3.9902746585979,4.27748768405841,6.36566524393725,9.57618820828685,9.73406818716199,8.45388047483691
0.674250631619687,2.08729282625026,4.40803052336461,4.77894738498078,8.04159142434879,5.76756469585722,8.12796020053025,10.296836870937,7.68003658370264,10.2072450192567
NA,-1.56699709933067,2.66372129631685,3.71665232379288,7.47463353145902,7.20296993124873,8.18173298909902,6.91628144905686,7.24959795793163,9.37580749367281
1.62844569847169,1.59758221533162,4.25243740412102,5.5866050033643,2.58108117912296,4.46852905554989,8.14575070829345,8.43885208713108,10.8872633060942,8.93076342213676
0.182048228007303,7.00860709862019,3.31602414978408,4.25843827627782,5.22297922058651,6.49955717385022,6.78107790101266,8.16381106042957,5.61351487247535,10.0015082720395
0.86165233826389,1.23723891650762,4.87830697002114,3.05548354728737,1.65080565454482,4.97752222456578,5.93962371335563,6.50848645842584,11.8703275559872,11.1641727939139
NA,-1.82488913285648,3.60236483714487,2.77925329793809,2.75670654392231,7.76659831109055,4.64172222261326,9.00097510729351,10.9068941344132,9.97034546708589
NA,-1.54606255204331,3.22623614679812,4.39210469459807,4.53711156863434,6.73170040725489,4.62643228576299,8.25596212761231,11.3219691921369,12.2928580932052
1.22372507245543,0.826428080205303,2.85909476833476,5.16330295890402,6.34383020577338,6.91466695441337,6.51618220314155,8.7320146784864,9.58596634157525,9.54863798096181
0.325163082525289,6.35293775718351,3.65429339318959,5.28963278975731,1.23190657395232,4.13565189744349,7.03172322704419,8.02852771908624,10.2195518953315,10.5263441650907
0.614487016313095,-1.51676434802484,6.37739894994074,5.05606233385643,4.4913123025321,4.10858750312629,2.98623253588287,8.96508160614191,10.5694947944195,11.3758548693283
NA,1.28146216749364,2.19115335033089,3.49230362192407,5.66948795734713,8.65110602934507,6.63337766151885,7.77550355275689,9.9321761827213,10.1265914763485
2.81061575788818,0.98553633872466,4.82335668281566,4.64445845823707,6.57249329646707,6.73954962993244,8.50030600445379,8.34138863133292,7.49517839611919,10.0864696181277
3.27122002819577,0.688838239921256,4.31429235968064,4.29275233309944,8.28267932966925,9.40617016590019,7.67507709749736,9.38841923562541,7.19563267682334,12.4180035429868
0.542131969995953,5.44775591330747,2.39284232620842,3.1557496209717,1.82007170794482,5.56604394606954,8.48071983905473,7.93922291355283,8.78117639612768,8.88286143127268
-4.69123237026057,7.6001033054999,0.12074058071375,5.72860559857663,8.83193131595435,2.47259020124305,8.89803412646354,7.60763498783908,5.62141599978586,9.3380997530924
