"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2.1802665902817,1.33910237623329,1.03912523923875,2.84260608633008,6.02969713231191,6.28087552504066,5.8448955953883,7.84251338110491,9.27826294782703,10.0793643100391
-1.87594504032671,5.94949717043724,3.44334560050308,5.66343109093751,5.02430302382359,5.34553435593745,10.0390039879514,8.29823083724656,11.732077880118,7.12740689666
NA,6.05492567660569,-0.603236992835714,-1.3768247586543,6.3592967830403,7.4922322529677,9.29383501627932,6.23694405722363,9.37939073470057,8.62600268286578
2.63934783607839,-1.01029681443864,5.25918979548185,5.3016845723634,3.73026543570474,6.54264934751203,6.19665526479442,8.85507510594581,7.70807786504776,9.56797032144275
-0.262357135548897,5.03551631850536,-0.282701388680687,-0.731022218120701,6.962865778136,4.92141718938401,8.56313614803777,8.23494699669987,6.93692118335925,11.0109701505856
-2.12500674049522,1.09067681861034,1.97079083842805,6.71693646898516,5.60063739348089,3.89901948714494,10.5119172465945,7.12342449388647,9.87975024521579,8.50727788538632
1.44509263728933,2.35651464997137,-0.280322532953384,-0.104492494207892,9.02941215633003,2.83713347253199,9.36813165783711,5.22273703230257,9.69439673089108,12.7502507874602
1.19022972199405,-0.624114466908985,2.73661792064837,6.06329414885908,4.63064785624126,7.052581243544,3.97760326076886,7.81873271651529,10.2215661175695,8.43707737940568
2.58596333662802,3.92882467911421,0.438274019940129,3.80234264537281,8.70989589964974,3.05363331544033,7.39879566579225,6.17732870930654,10.3464269500889,7.60184402376473
4.64955685569477,-0.912019362454332,2.11114014426352,5.62825095029578,5.65761062017504,5.47792032747853,3.54339540985647,6.63039795971843,7.33058226544843,11.3788065135845
0.684935371713229,-0.200030961146781,6.08014136551261,9.24760068124743,4.28360775286154,8.59069549215259,4.94388239055608,8.10680913580721,10.3346415581275,7.49089123030984
-0.905453061191614,0.038703762022893,5.65783471107081,10.2153938690728,2.59835882334562,8.71109470501691,2.98430073142798,7.59128498883991,10.0402738132566,9.92203000944358
3.02792016611954,2.99511936227248,3.9437203224283,-0.890805992643529,5.42291712227711,6.01709366232654,7.8809425230345,9.73865171695009,8.24019577966129,9.57671119717985
0.98147628549064,-1.55737487696407,4.15621038601565,6.64787015443108,5.76728619227701,6.83648553605485,1.87564867872397,8.69525826151388,8.31364528550953,11.846229831655
-2.66124318998774,1.48583975199583,4.34655811187048,8.06164807756644,3.05443230536178,5.65543048053618,6.35083756875696,7.36529398925068,10.2910955952008,8.56791670980519
2.46000674182194,3.09966397331839,2.26004613461252,0.0409238859478251,4.52003672806345,7.42550635839195,4.95321585935684,9.23828435756172,9.87286451220255,10.2389705933634
-2.36701469703828,3.72798050955576,2.37565174669963,0.344802618230379,6.11635581420944,5.00926386554984,9.19712882376245,8.10484691477575,8.60557685985331,12.3034487783955
NA,4.31834869758124,3.36754118160824,4.05530965370603,4.54595751030522,7.19790663074566,6.70345067887927,9.56040308367137,7.94320057172233,9.98952499024026
-0.865594787249859,6.11948369522141,1.89128962479311,-2.62415421740717,7.94029525761517,3.03314850352828,13.11590847132,8.79624155939029,8.49652357171985,12.3059095282674
0.168391745357666,3.06365295963328,2.6364490972458,4.33642613944345,5.44481505205901,4.19142760636812,8.24525651612001,6.12737539697121,11.1280969424583,9.6884739740478
1.49858402852426,4.99265272460846,4.80048997976593,8.60086400059851,4.70686424018908,7.3458801823454,5.87531825385055,5.73352177269753,13.0708393856433,7.13338012671332
4.22283509454848,2.32419719810106,4.33637666526719,8.55700717107977,3.71287344340994,8.6572614118873,2.94258686602965,9.04300735322999,7.84506495042031,12.2439300134378
4.85442632374157,0.91469388746442,4.6624068893631,2.53450639859442,5.11671348831941,7.34997574045728,4.91537262383971,8.03486375326458,9.15381859623734,9.28603246267898
0.901075463284879,4.4822566825123,6.58760383937518,0.360920709493492,3.573388878399,9.16338423371672,7.90895799558179,9.85248541058042,9.24952812893036,8.96032956678598
0.391544186813908,-0.397903724719136,3.02433654855047,6.8411312082467,3.87785750230734,3.86555870527263,6.32273155417605,7.35545091438467,9.11897352871497,8.2259571373679
0.21385381323764,2.93164842912842,1.54884862469648,2.97438711263197,5.31762791870386,3.6469057449604,8.2021935403768,7.85041463318071,9.88334870923932,10.7876707904452
NA,2.24351326789839,0.236061773444769,-1.21385514745186,6.84762842835796,6.47231235224685,5.10418107696886,7.381779888961,8.65750744962359,8.96986467482783
-0.350390057453301,-0.181541657525849,5.88408566900075,4.54655331909398,5.14966871384232,8.34353610025977,7.31839435805301,6.95753517783073,9.45957587124477,8.49081520016126
5.21933052412286,-0.0976129915341881,2.28818676087531,7.46394864830894,5.94478272309639,4.439707678185,2.85891053149557,4.9415235976994,7.53718585750248,10.7906564005903
NA,3.40231194702994,5.47307380819863,4.08140212201066,4.52045268217625,5.65350285329253,10.7593481334892,7.11669464974663,9.34336986661798,11.5699510125538
0.586798594023531,2.66910762473502,1.47936192971971,2.80405831721278,6.25659527864482,6.65443768289312,7.15015644992128,7.70984526957347,12.6353925625733,9.88899642496682
