"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.779519129770746,2.52451051641082,1.13406641266092,2.77214625779329,1.28201136824356,7.36210395966048,8.47438524493555,9.78015685280796,10.6972829070895,13.4562810685419
-4.30087964513193,1.28758999637037,4.82473185616705,5.80124266583059,7.56848565761229,7.45296422025614,5.20701803555156,10.7046875135978,7.01199505578532,11.4929665725006
3.44933060308279,3.4131078655785,5.65767179981367,5.84877747479217,9.94190560757709,6.57147337842191,7.27044042590154,4.63460351980892,12.7882297471275,6.63510565290277
3.06063169585208,1.62435403582077,1.27730739963037,5.95977606320859,3.43619776466576,9.03691396530767,7.39714523472621,6.42372468479968,9.60337071304533,10.7577955890694
5.93141893279483,1.88779016237846,1.25857571277719,2.16326072134409,5.30921354109444,2.13721973536474,6.70254864679538,6.01368099367308,11.2758608828538,5.9896422811732
0.0852737996826499,-2.24171367673471,4.37183479026686,4.94115900366204,4.33644836849826,7.73639902483311,5.46289001894078,9.41320457951885,5.58734671031977,14.2911264853367
NA,-0.493224401061953,3.18280316191429,3.91755900897174,4.32757883822036,6.01950060876268,5.69795994851938,7.58526757146394,8.33039150478767,8.05164616693466
-2.02019396970043,1.90117627574219,4.95627906154765,4.34376403703598,9.97557331738433,10.0286969093844,6.64208660933318,7.36354226273042,7.07469750702865,12.2630255234043
-2.68662295705355,1.40803308085653,2.8694188872826,4.42898807861141,7.69342111445308,5.73901628748429,8.29271701421433,8.60545478552783,9.70760320835104,8.49093856794392
4.38570229273936,4.00809860503912,5.60261343291964,3.10643112240084,3.14524034837995,8.61428456316029,7.22048637111082,8.38281181373077,9.564513437291,11.0564201780118
-2.21059352946998,0.176427669109713,6.81475774623398,5.76300696838187,5.27832047460598,8.8711796066967,5.63993880367321,10.0968838722372,3.87863954307596,13.0167166446471
NA,2.01425530870157,4.57191411819981,5.6922608360929,6.93993104818004,8.69366544892741,4.15907148651888,6.36267449340915,6.26457614429881,11.6036301673834
-0.159961931480221,2.18586188107597,5.33595637691245,6.36320310552244,6.21274705772779,6.97938695209812,8.05986941665502,6.79363763531177,7.37192328682978,11.4392126609773
-1.53431118259798,0.839536331779539,2.03360639654558,3.78782827757824,1.97690085285017,6.21535072705993,7.581901172845,12.2644755890668,5.95247529090619,13.1349308814131
0.667120801758575,4.41545626520498,0.396200803547128,1.90353612861801,5.68144787503061,5.06995634121367,10.1791593438622,7.85820466956508,13.2180453722493,8.290604987302
1.04180258673275,3.73418610055878,3.75234699647669,4.02124962553789,5.86533514162915,7.1891485897598,5.74053832666571,8.25337213018461,9.95071901615182,7.09037107080609
0.904169332523836,2.67835719567326,3.28836283258604,3.91337281236019,2.33824621212468,2.64175043652159,8.29832860675936,10.3643488040547,11.2791602486551,9.81620502992426
0.428095913961504,0.182118334163784,6.1971793968532,7.31500992699543,5.88718121694926,6.86802399067084,6.21807226202122,8.66262453808461,6.00890089349155,10.527074963079
3.30010423168893,3.84449614314268,0.985208271874682,3.12189590069519,6.16740217081041,4.43920457165941,7.28062596723152,6.5187132469328,9.8432444853756,8.47946054951355
